f00F,f00M,f05F,f05M,f13F,f13M,f25F,f25M,facF,facM,rotulo
59.10,34.67,68.73,2.63,38.87,44.45,89.83,39.74,171.40,41.40,3
129.81,148.06,110.56,133.66,179.39,32.43,122.61,40.48,293.41,106.42,3
138.69,115.42,143.60,105.97,31.07,146.04,226.66,33.86,373.96,30.82,3
37.94,40.00,19.43,0.00,53.40,6.90,43.27,49.34,177.28,75.23,3
6.32,57.70,72.34,127.27,85.32,106.11,82.50,42.06,120.67,180.51,3
108.37,70.31,43.50,128.33,99.71,122.10,101.19,115.12,337.45,13.35,3
21.17,29.24,4.57,35.63,12.52,33.47,8.18,6.99,46.15,25.16,3
17.45,15.34,9.43,26.82,22.70,5.24,25.67,1.35,68.07,19.49,3
0.00,46.87,64.63,32.18,26.31,28.31,56.32,29.40,166.91,74.78,3
31.97,24.15,9.74,0.00,8.87,14.26,29.76,6.21,42.34,24.52,3
23.90,34.81,4.49,90.26,0.00,28.65,43.90,34.82,231.52,89.85,3
105.63,91.20,100.35,150.66,102.05,64.98,41.44,0.00,316.19,90.68,3
39.20,54.67,37.74,81.08,9.26,97.48,155.33,129.52,218.94,157.24,3
20.11,39.26,29.16,31.51,21.01,50.21,42.94,36.61,71.31,29.78,3
32.85,48.19,0.00,39.84,0.34,21.62,24.48,2.69,95.15,17.71,3
39.43,82.68,27.79,74.78,16.41,72.71,105.53,57.19,195.98,126.27,3
0.03,3.99,2.16,6.20,12.99,22.16,20.98,28.58,78.37,37.53,3
28.76,26.36,6.45,1.27,19.30,3.80,25.60,11.32,22.68,17.51,3
64.27,53.84,41.14,42.25,30.03,61.29,92.95,59.18,162.96,77.77,3
118.40,47.94,53.36,26.56,14.96,140.22,123.98,24.03,321.98,209.83,3
50.53,50.11,50.98,39.15,54.63,98.87,99.94,38.16,167.91,64.83,3
73.63,26.24,78.64,42.58,5.24,72.29,44.19,74.88,163.41,67.39,3
28.10,25.65,8.89,16.58,0.00,54.40,35.23,12.95,24.90,57.90,3
101.25,77.04,19.36,65.47,17.45,33.09,44.30,0.00,100.17,63.28,3
79.70,37.48,136.55,93.36,123.55,0.00,102.15,92.65,213.54,114.40,3
55.14,66.29,0.00,55.32,43.42,55.60,34.74,40.05,181.84,31.31,3
47.24,86.49,12.93,32.58,72.27,59.75,73.50,24.40,139.28,110.04,3
213.46,159.97,125.23,134.35,41.92,108.75,144.19,120.92,460.92,76.10,3
82.21,105.08,96.35,76.77,46.36,28.72,143.01,32.51,346.40,57.89,3
55.56,13.34,37.96,24.99,16.44,49.51,40.43,52.67,68.91,66.40,3
110.07,193.38,122.10,40.35,66.30,78.91,86.87,91.36,268.37,32.52,3
24.48,44.85,26.60,21.86,38.18,0.00,18.53,30.39,131.14,32.02,3
127.63,64.98,0.00,59.36,86.85,95.02,176.17,35.76,464.05,155.81,3
55.82,29.13,72.90,33.25,34.12,47.85,86.23,63.99,80.59,59.72,3
17.07,2.01,38.70,6.10,6.56,16.55,34.56,10.08,81.55,45.89,3
15.31,65.90,20.79,45.86,9.43,39.38,65.61,86.81,180.71,92.64,3
46.65,21.03,30.24,7.39,42.14,62.79,74.02,38.63,164.05,38.43,3
114.37,138.86,108.17,46.57,0.02,149.81,91.89,96.81,318.22,164.98,3
68.36,131.95,106.64,66.03,90.15,113.78,100.77,61.65,308.69,80.45,3
84.04,69.49,65.77,17.87,15.13,70.30,68.34,21.80,107.95,0.00,3
44.96,125.07,67.76,59.76,80.92,69.58,47.92,114.46,292.59,157.14,3
97.65,9.71,116.26,115.44,163.16,10.22,146.33,5.70,254.40,165.08,3
38.93,6.73,16.15,25.40,9.84,8.23,5.34,23.15,72.36,15.06,3
0.00,175.21,74.72,91.93,153.12,159.97,7.55,49.72,271.23,208.64,3
53.04,126.69,26.12,143.01,65.76,60.67,0.00,55.33,292.22,162.62,3
111.69,68.65,66.28,80.17,135.76,210.84,68.14,154.87,238.14,268.32,3
41.73,22.47,65.55,23.40,73.14,58.38,77.27,48.00,262.27,154.88,3
11.61,31.42,3.42,10.84,6.13,37.46,8.88,24.98,49.64,41.24,3
48.43,31.96,42.76,13.50,22.69,12.21,19.40,53.59,172.86,71.06,3
59.64,60.93,12.35,58.37,61.70,23.94,0.67,101.67,209.19,138.38,3
48.04,36.16,26.21,21.80,24.23,45.48,22.69,30.31,93.29,58.43,3
44.25,28.66,30.49,0.00,17.48,48.03,81.61,13.73,113.49,83.80,3
32.40,66.92,12.24,67.96,0.00,45.30,53.60,54.97,91.41,62.97,3
58.47,51.19,11.50,29.65,52.44,64.61,29.14,0.00,78.06,136.03,3
57.90,42.10,102.56,161.28,81.92,162.91,74.47,0.00,259.27,113.48,3
76.14,59.86,90.33,49.79,4.24,134.96,91.30,75.28,282.37,63.85,3
40.14,41.31,40.97,6.86,56.51,59.47,76.26,29.54,95.96,19.67,3
204.38,44.92,122.08,18.94,107.28,153.04,155.00,128.52,209.00,149.36,3
0.00,133.76,37.91,16.75,55.00,166.89,121.97,70.66,392.50,181.11,3
171.75,118.49,54.94,139.72,48.00,59.12,107.97,6.66,150.37,67.20,3
80.68,56.93,90.69,57.30,39.48,28.67,59.23,9.32,208.76,82.79,3
24.64,57.31,20.17,101.59,19.56,94.01,134.91,61.08,141.39,66.31,3
50.82,40.86,26.89,52.01,18.80,72.05,21.35,14.17,99.56,56.88,3
44.88,26.85,41.15,15.88,0.00,59.92,84.77,0.14,146.60,56.76,3
14.81,43.80,5.81,0.00,11.71,26.22,13.78,30.11,53.45,87.83,3
0.00,9.03,16.50,1.31,22.60,11.46,17.37,10.43,53.95,10.55,3
21.79,27.28,48.81,57.65,33.73,37.55,39.08,0.00,130.32,74.02,3
213.63,184.61,56.72,50.84,67.75,156.98,134.70,0.00,336.44,165.98,3
159.31,64.34,43.06,182.23,150.51,126.30,114.95,0.00,245.67,126.90,3
71.55,107.33,33.54,57.32,58.40,117.35,108.00,18.90,226.01,179.28,3
145.06,178.86,119.03,97.35,50.28,125.59,103.42,17.39,201.63,190.22,3
129.55,93.46,60.19,22.56,161.88,69.44,139.08,93.75,252.82,165.88,3
63.97,32.34,17.69,16.51,33.10,3.97,7.96,26.98,92.53,83.69,3
132.95,76.37,37.53,161.54,7.29,120.91,129.63,88.95,392.28,59.83,3
71.07,100.81,101.06,54.45,55.00,129.27,123.07,158.05,190.04,170.42,3
120.96,26.37,123.53,63.43,59.28,33.33,24.80,83.71,223.54,74.00,3
77.89,43.90,59.88,48.14,0.23,50.08,74.75,20.55,134.75,112.29,3
105.29,88.29,127.76,0.00,217.17,84.40,102.40,71.88,338.40,75.22,3
52.34,71.59,69.15,68.49,22.40,25.57,65.98,51.98,127.82,106.54,3
25.94,21.39,0.00,20.13,20.29,6.37,9.17,1.32,103.11,57.72,3
0.00,47.38,8.10,153.56,47.15,85.25,60.62,0.00,290.32,63.48,3
61.70,112.33,81.13,155.97,72.65,5.44,68.31,40.81,342.90,65.51,3
77.10,97.85,44.20,60.96,99.10,124.84,27.52,0.00,312.14,76.14,3
67.70,41.11,47.84,71.64,19.10,85.89,53.34,77.74,150.13,55.94,3
51.59,23.20,21.29,21.62,11.13,65.40,48.27,0.00,54.19,56.15,3
52.83,92.01,151.47,30.88,83.45,54.08,103.84,11.92,171.63,92.42,3
21.92,40.96,4.41,54.46,37.86,45.63,42.56,23.14,104.74,42.05,3
92.45,87.35,17.23,44.12,59.38,130.94,8.75,75.42,209.65,111.83,3
60.62,30.72,106.81,64.78,5.21,35.39,110.07,48.11,202.04,112.47,3
17.38,23.40,79.84,46.31,12.20,0.00,67.79,66.07,175.23,93.84,3
147.07,126.52,23.72,81.85,70.19,166.51,176.52,72.47,208.49,119.04,3
13.49,14.29,3.45,13.41,8.24,29.27,19.16,15.52,47.40,9.04,3
22.21,18.73,15.75,18.48,14.57,5.00,25.54,14.98,51.24,22.11,3
72.35,167.43,46.45,93.48,63.42,112.43,70.92,152.10,206.95,112.73,3
73.33,83.69,10.04,52.61,25.84,34.71,104.08,13.85,164.83,67.78,3
43.21,64.86,43.18,73.58,80.81,63.10,92.78,0.00,183.80,70.19,3
11.03,13.14,14.78,10.56,15.36,4.64,3.44,0.02,80.69,41.83,3
63.22,69.99,63.93,77.93,17.72,102.59,78.86,50.14,197.60,73.56,3
8.38,2.92,2.57,15.06,13.04,18.04,19.96,5.27,39.57,24.84,3
163.56,42.45,0.06,69.76,87.69,67.86,71.87,59.15,216.69,113.16,3
0.00,47.20,52.35,40.00,60.21,52.81,69.49,74.14,100.18,29.70,3
5.41,13.53,19.53,13.26,22.19,29.78,31.13,28.37,68.45,27.83,3
14.59,56.61,39.94,54.60,0.00,68.19,31.42,39.82,123.66,36.33,3
145.81,53.65,10.54,69.64,31.41,134.16,139.78,11.38,266.96,134.54,3
35.48,34.01,32.28,10.12,14.48,25.10,10.33,20.82,59.74,26.46,3
11.61,35.64,0.00,64.85,53.66,30.49,40.06,31.40,140.40,105.63,3
21.65,13.89,10.73,9.97,11.22,11.24,10.53,14.19,27.02,20.81,3
77.10,78.93,59.28,78.74,128.45,0.00,76.66,24.31,228.75,150.29,3
9.99,58.20,8.83,10.85,9.07,27.98,42.26,0.00,99.89,0.00,3
61.55,199.00,183.47,82.57,0.00,139.94,109.63,102.25,282.73,200.26,3
24.61,55.23,22.35,38.83,35.76,139.07,158.82,155.57,209.15,77.78,3
117.50,140.81,67.91,76.23,77.95,114.39,115.39,101.97,287.26,135.51,3
40.50,39.83,11.41,11.59,33.79,41.74,26.04,23.31,108.26,27.85,3
102.48,86.32,62.81,122.10,13.95,147.06,25.53,74.60,332.33,103.55,3
84.06,124.13,171.40,78.71,44.83,102.16,135.02,79.89,300.87,166.11,3
59.32,52.79,59.17,20.63,39.48,108.40,111.52,79.03,172.22,63.94,3
100.56,73.90,38.29,98.51,111.39,79.26,111.71,75.64,148.50,66.55,3
38.63,65.62,72.33,60.23,69.73,100.51,97.00,24.96,131.52,44.27,3
71.67,65.29,27.03,115.59,123.53,128.88,121.29,0.00,225.17,92.73,3
25.26,52.90,43.44,21.86,8.69,64.66,17.20,10.47,78.66,74.41,3
148.11,59.67,56.92,80.90,63.84,69.25,145.52,56.22,186.50,101.80,3
23.05,33.79,13.82,34.83,15.49,50.94,15.70,25.53,84.38,40.08,3
30.22,101.35,51.82,30.35,24.39,43.99,72.81,32.10,190.06,123.39,3
27.09,15.16,19.44,0.00,14.90,13.93,24.02,14.69,50.72,12.14,3
90.14,73.31,83.51,20.55,95.60,6.09,173.36,42.31,111.61,44.23,3
12.47,23.64,20.59,16.43,4.46,33.72,28.98,5.64,86.34,48.26,3
91.57,136.49,122.22,104.84,54.26,84.37,76.10,47.15,355.27,118.25,3
64.47,54.74,72.21,6.98,54.47,24.21,53.42,49.52,141.53,25.63,3
76.25,107.38,55.39,70.46,70.54,91.33,117.79,66.77,259.74,99.78,3
88.99,77.59,62.12,10.03,59.17,39.86,79.38,31.05,188.84,76.12,3
131.63,133.22,54.12,170.44,41.31,138.51,0.24,47.33,333.86,41.35,3
51.25,111.13,14.98,31.77,89.88,32.26,97.27,47.09,289.41,145.60,3
151.68,89.64,0.00,54.14,83.79,127.81,177.82,0.00,313.39,114.05,3
177.67,63.59,0.00,22.54,139.23,136.65,77.97,0.00,322.16,123.47,3
34.38,30.83,25.82,15.21,2.11,31.40,22.09,7.93,89.81,27.74,3
68.00,62.07,15.83,25.52,34.71,39.06,85.97,7.14,217.73,79.61,3
32.04,12.22,27.40,12.83,43.84,1.01,30.49,0.00,65.80,15.04,3
14.20,16.71,2.07,17.32,13.23,21.96,37.05,6.41,24.53,37.69,3
86.46,163.47,63.43,54.71,48.47,142.85,43.76,0.00,376.53,17.28,3
99.95,225.62,0.00,121.53,177.73,140.55,207.21,134.77,269.49,126.83,3
83.96,33.17,114.89,35.77,28.81,137.44,99.30,66.83,191.33,111.30,3
29.72,30.20,36.90,16.68,21.72,19.15,25.56,27.33,101.84,65.52,3
141.71,98.21,52.77,205.68,116.01,76.07,95.69,0.00,328.53,256.30,3
64.43,63.31,0.00,84.09,68.71,135.11,102.02,59.13,208.49,132.71,3
79.84,72.15,48.21,72.93,44.50,68.45,36.60,83.02,261.89,173.40,3
72.09,97.17,98.77,148.89,23.01,175.19,180.75,63.42,232.61,115.71,3
121.98,127.67,100.12,44.93,138.52,82.00,195.99,53.60,262.69,146.81,3
45.96,32.52,77.08,58.75,69.65,124.80,149.97,2.65,220.58,79.66,3
44.51,39.50,36.76,60.13,56.88,35.88,41.32,23.30,91.52,65.79,3
101.92,66.75,64.89,19.81,136.28,105.50,125.95,35.24,246.90,188.85,3
48.40,17.90,21.52,43.04,23.29,10.41,67.52,32.90,256.94,37.69,3
16.09,14.71,2.38,0.00,7.46,20.91,14.33,5.66,36.37,4.55,3
151.45,177.02,154.71,0.00,57.89,127.58,121.88,181.53,232.47,182.31,3
57.39,131.72,74.43,183.44,91.98,75.83,55.66,32.31,208.92,222.12,3
34.25,34.01,0.00,8.60,25.43,44.36,38.75,6.99,54.47,40.56,3
22.32,52.06,18.32,35.88,1.67,52.92,39.14,17.96,110.80,94.60,3
134.22,61.51,53.64,87.88,69.23,3.95,120.56,49.76,144.72,88.34,3
28.03,100.85,106.24,27.43,54.40,134.27,200.87,101.75,246.35,199.04,3
48.08,45.24,41.97,66.85,9.41,40.40,68.25,50.75,122.90,63.52,3
48.94,29.74,0.00,41.90,63.98,94.16,115.32,105.31,395.71,161.67,3
0.00,0.00,0.00,166.04,69.09,54.55,320.78,114.86,223.89,175.99,3
32.94,36.79,39.75,16.28,14.41,18.50,17.16,21.36,123.99,10.86,3
69.24,81.36,43.97,41.27,72.70,43.01,47.52,66.48,191.69,19.12,3
138.16,104.62,120.95,61.47,110.17,61.20,145.46,0.00,257.31,118.15,3
20.25,12.45,16.64,18.15,0.00,14.63,10.31,8.75,51.42,23.64,3
98.34,42.51,94.05,113.74,138.47,81.42,90.54,32.28,307.51,115.42,3
119.26,17.66,67.07,140.80,72.90,130.13,106.74,66.26,258.87,28.26,3
4.77,8.05,19.15,8.01,7.92,18.33,15.75,10.60,29.72,15.64,3
87.72,75.71,74.53,152.35,195.05,175.38,22.92,68.54,348.94,172.58,3
36.16,54.11,23.61,7.64,20.87,27.88,22.87,15.16,100.73,36.87,3
0.96,76.31,15.77,39.54,46.93,19.07,29.90,0.00,75.59,42.60,3
11.69,23.92,9.97,17.20,26.81,15.47,42.24,3.96,75.88,37.19,3
107.11,96.02,108.37,116.82,69.10,103.06,102.65,48.32,460.15,41.61,3
40.37,51.50,26.37,27.08,51.38,40.45,24.71,51.40,131.84,54.40,3
109.20,90.42,66.71,6.42,80.08,66.33,92.06,33.30,98.51,157.41,3
114.19,0.00,23.80,59.56,57.67,19.73,48.08,80.57,264.85,140.47,3
98.09,77.99,93.41,54.88,80.07,63.07,172.77,18.92,131.13,94.79,3
52.73,15.41,20.88,18.83,14.20,37.60,30.89,20.82,110.10,32.84,3
32.88,38.46,86.27,106.18,43.36,13.65,46.61,35.26,190.70,4.94,3
1.75,22.26,23.57,15.85,0.00,17.51,24.81,10.29,80.18,34.91,3
41.76,11.84,52.16,6.13,74.95,107.32,134.24,32.40,179.41,104.97,3
22.13,30.41,16.82,20.39,49.13,61.33,62.74,7.64,89.54,45.28,3
95.81,90.27,72.99,47.31,36.04,21.42,55.57,43.65,206.38,104.67,3
60.55,0.00,79.53,70.03,1.87,60.30,109.91,92.24,176.71,112.93,3
223.83,200.58,169.66,153.67,102.20,61.08,218.42,66.74,356.72,195.28,3
98.52,119.31,9.56,0.00,49.70,137.36,149.73,46.28,185.13,48.81,3
80.55,0.40,8.41,57.15,46.43,28.35,81.16,13.23,78.55,31.73,3
59.67,38.10,78.74,36.33,20.74,36.40,57.41,24.03,101.17,40.53,3
28.28,52.13,64.15,43.34,63.02,51.92,62.26,50.42,131.62,8.83,3
55.47,27.98,0.00,29.48,31.72,22.89,99.40,17.81,175.65,127.58,3
68.86,132.44,70.94,41.70,80.98,69.68,81.45,5.90,218.52,115.11,3
29.88,40.57,5.60,11.60,34.31,22.34,16.62,7.10,99.78,30.37,3
148.04,25.93,51.49,41.74,37.07,68.51,64.40,0.00,237.38,36.54,3
70.39,35.59,46.63,0.00,80.36,70.61,52.34,41.10,183.90,47.67,3
102.74,99.15,27.48,76.81,30.30,102.58,96.88,89.49,274.55,88.45,3
120.07,88.99,40.34,60.81,99.72,40.48,64.62,79.82,245.65,37.57,3
25.05,40.40,20.44,33.91,20.45,63.15,33.32,12.96,177.81,12.39,3
49.26,13.80,15.41,48.00,11.78,37.97,5.16,0.00,143.29,51.93,3
71.95,61.07,34.70,21.35,58.11,54.74,31.69,0.00,132.69,84.32,3
141.78,125.96,96.66,49.56,98.38,40.94,50.07,73.30,373.76,202.15,3
62.81,34.25,0.00,27.61,60.63,15.56,36.75,35.39,136.77,29.84,3
83.99,66.46,63.03,111.02,0.00,150.77,143.49,116.09,340.54,101.72,3
17.33,41.16,20.15,10.03,11.48,39.04,40.61,19.09,119.47,19.13,3
20.30,46.51,35.89,115.06,13.07,134.38,133.10,1.09,231.34,100.41,3
42.23,78.66,0.00,29.56,55.02,56.71,7.83,15.92,120.14,80.33,3
135.02,287.94,57.49,113.66,102.09,128.58,46.77,0.00,484.85,137.20,3
33.43,49.10,62.68,36.63,84.04,45.59,29.15,35.01,189.26,202.15,3
101.40,80.88,88.90,31.32,87.72,21.83,188.56,0.00,235.98,178.59,3
14.36,67.87,0.00,25.82,83.08,51.32,77.07,46.06,256.69,73.24,3
96.26,66.24,33.30,88.39,101.32,28.52,45.96,21.43,166.79,135.76,3
64.71,29.69,26.80,56.09,30.64,50.08,33.83,0.00,91.23,71.29,3
58.98,91.49,137.21,40.20,84.44,143.49,173.71,0.00,410.28,70.40,3
25.26,14.78,2.50,12.54,0.00,14.49,24.07,25.16,52.83,39.04,3
89.14,67.22,107.87,30.65,76.07,143.44,40.15,31.74,233.04,75.50,3
36.10,57.53,29.56,34.61,36.48,23.76,3.15,32.22,32.96,42.49,3
12.77,32.39,44.24,65.06,32.45,71.00,30.37,10.93,171.29,15.01,3
38.40,4.88,36.74,64.94,59.45,21.91,42.90,31.21,120.93,62.98,3
5.28,3.54,10.80,5.67,4.52,14.82,20.78,8.76,35.77,9.93,3
19.31,25.44,32.67,42.44,5.72,21.62,35.27,6.64,67.84,81.91,3
19.70,19.04,7.91,24.25,0.00,7.40,31.49,13.32,69.62,19.47,3
90.35,106.93,51.21,0.00,72.26,77.91,119.43,74.71,276.96,154.32,3
118.28,52.19,125.60,63.45,82.13,16.51,102.03,44.22,207.92,51.98,3
33.90,51.17,28.50,45.90,51.67,42.46,40.63,14.55,128.48,78.41,3
46.65,11.43,26.96,61.65,49.71,81.57,32.68,31.61,97.26,82.23,3
0.00,33.09,30.16,11.04,11.16,21.90,32.56,0.00,76.28,51.61,3
43.69,15.47,18.57,46.55,29.04,23.92,24.45,29.08,82.38,43.42,3
59.99,55.62,45.27,61.40,70.76,78.54,46.62,66.16,166.69,141.32,3
102.86,46.10,16.85,26.83,66.91,59.25,36.38,19.37,164.03,46.88,3
100.82,41.97,57.84,112.25,99.03,114.12,132.47,1.82,288.80,53.82,3
24.99,65.58,84.34,48.17,109.92,91.85,170.85,165.46,235.43,103.66,3
91.35,100.84,46.65,20.29,0.00,45.54,133.74,29.51,140.09,76.76,3
47.55,96.02,113.11,172.50,94.78,60.74,115.62,0.00,196.47,147.19,3
114.12,151.27,99.40,99.69,195.66,86.30,96.08,129.10,172.06,136.78,3
23.01,80.97,30.73,56.90,19.12,59.62,56.84,13.37,196.55,133.54,3
17.11,14.98,40.46,36.75,21.69,29.63,72.23,4.90,69.89,47.09,3
28.75,23.90,61.09,34.41,14.04,31.69,3.42,7.59,125.42,64.88,3
27.47,38.55,26.70,72.92,51.47,74.00,82.51,64.31,295.55,104.51,3
12.49,0.00,130.54,32.21,35.05,110.39,135.37,18.80,160.82,85.85,3
95.90,196.55,95.63,98.95,61.25,69.51,181.22,47.31,192.80,145.50,3
133.09,64.27,65.38,13.20,152.85,2.13,166.28,35.60,257.69,100.13,3
12.72,50.01,30.34,53.80,41.37,26.06,64.46,0.00,106.80,71.57,3
21.02,9.02,16.83,12.48,5.52,22.48,12.10,5.48,37.76,13.73,3
1.31,10.17,25.05,30.09,11.89,19.48,3.49,14.43,40.94,36.04,3
36.30,54.43,19.50,18.49,24.50,10.98,26.96,27.76,92.50,75.06,3
103.91,96.96,0.00,93.88,60.23,57.83,13.81,0.00,263.04,122.22,3
49.71,44.39,63.56,57.33,62.58,34.67,147.57,2.35,147.34,53.57,3
44.75,47.59,41.28,25.25,26.24,26.61,53.24,5.28,148.40,39.62,3
78.59,113.11,144.31,174.69,112.00,71.69,86.97,0.00,283.27,115.52,3
36.00,51.79,54.75,77.22,161.43,100.76,118.60,17.71,184.13,41.70,3
135.85,89.62,56.23,67.76,53.40,169.64,77.98,43.63,223.44,115.97,3
96.21,0.00,78.45,56.07,36.54,91.38,41.70,47.56,267.93,113.98,3
28.85,19.76,38.75,12.74,16.77,15.24,43.61,21.82,80.59,63.37,3
35.54,41.29,87.05,4.31,91.57,134.88,80.36,27.95,128.35,85.36,3
54.16,56.48,31.11,0.00,30.25,88.94,38.01,17.94,208.84,112.17,3
67.71,57.81,16.76,17.75,58.34,18.78,61.35,1.77,91.69,23.93,3
12.56,5.30,19.89,9.74,0.75,9.10,15.15,9.20,24.64,20.35,3
0.00,95.49,78.18,138.23,24.30,38.26,142.01,156.00,325.68,161.50,3
93.32,28.65,50.03,1.97,72.76,69.08,44.20,11.67,197.91,45.59,3
38.12,27.92,72.93,6.70,137.81,43.95,87.67,41.87,217.93,112.13,3
83.73,41.44,55.06,33.66,45.07,39.61,5.48,20.86,168.68,88.04,3
30.75,11.16,5.26,5.99,7.03,14.75,24.41,5.64,28.66,10.63,3
74.32,131.90,88.95,56.59,38.85,120.90,188.73,13.96,267.86,109.38,3
100.48,44.99,80.82,78.56,86.99,93.37,86.79,80.25,286.07,4.60,3
23.56,18.82,9.48,11.72,3.09,14.73,23.43,33.02,90.54,36.04,3
81.59,46.93,38.30,46.21,15.63,95.20,51.81,26.34,91.50,37.72,3
30.27,15.64,23.04,29.00,11.87,1.46,32.30,11.65,69.39,49.75,3
45.06,32.84,22.04,46.19,9.35,70.48,63.32,31.55,111.20,61.55,3
86.42,29.50,94.96,24.21,134.43,105.87,83.60,47.31,133.57,112.90,3
48.01,30.74,17.13,35.71,37.52,54.49,26.93,9.67,83.30,67.37,3
102.55,78.73,99.18,79.14,78.04,70.90,67.50,0.00,241.80,41.22,3
39.10,0.00,46.81,12.77,76.13,23.28,38.79,14.76,139.19,43.72,3
46.29,45.27,17.96,48.39,85.24,145.08,92.01,61.83,232.97,72.46,3
22.40,4.48,17.52,18.23,21.97,6.70,36.05,15.38,59.58,8.90,3
87.95,72.99,25.08,89.90,1.20,144.53,68.25,52.63,205.00,85.32,3
122.56,185.16,63.15,83.05,61.72,142.90,56.39,0.00,210.01,74.57,3
33.95,83.19,26.90,36.79,14.98,55.23,10.27,50.24,135.49,24.46,3
56.41,27.83,43.87,10.04,22.08,56.51,80.22,0.00,220.45,102.40,3
106.50,133.92,127.32,71.92,49.14,104.05,115.00,31.13,158.66,77.86,3
69.70,35.94,83.31,57.70,16.09,95.44,21.37,16.06,206.26,101.97,3
133.20,143.44,45.60,98.46,36.08,49.42,111.20,82.44,426.54,128.86,3
46.10,13.74,5.03,48.08,66.64,75.28,32.75,16.37,237.87,29.57,3
0.00,16.43,179.61,130.66,150.29,139.63,164.62,58.98,141.00,150.15,3
129.62,113.94,13.45,0.00,21.79,17.67,118.09,0.00,345.25,157.21,3
31.56,31.61,10.39,31.40,39.74,25.28,32.60,5.99,53.63,32.21,3
83.79,68.13,148.98,27.73,112.48,27.54,86.47,62.25,232.37,78.61,3
78.81,49.43,58.27,48.51,49.55,79.17,46.27,5.92,171.96,85.98,3
21.33,8.81,10.33,12.37,0.00,14.38,12.59,5.29,47.37,27.78,3
45.03,68.75,115.37,71.29,81.94,108.93,93.59,0.00,177.50,288.45,3
119.27,128.81,125.19,45.00,46.35,90.68,49.85,122.00,264.02,217.04,3
153.40,146.26,62.13,91.89,0.64,151.88,86.62,161.11,363.01,241.33,3
31.51,13.27,57.62,83.90,12.61,71.67,59.15,42.11,220.07,104.49,3
105.44,52.48,0.00,120.60,60.72,208.91,134.01,32.88,462.27,88.11,3
43.48,40.94,39.46,52.71,36.92,63.09,52.56,70.79,114.60,66.09,3
98.65,137.81,47.31,29.11,32.88,146.87,84.31,91.71,205.80,96.28,3
65.69,114.12,122.80,26.83,186.39,149.43,7.16,78.71,278.27,90.04,3
23.53,23.93,16.97,0.36,19.09,16.54,18.95,11.40,39.81,7.06,3
30.68,59.67,27.43,31.91,36.38,58.56,79.91,16.17,152.64,48.11,3
43.86,188.95,185.01,143.64,55.52,78.30,210.52,96.86,381.93,169.92,3
24.92,13.61,15.93,11.44,11.58,17.24,15.72,18.36,49.00,49.37,3
131.98,129.09,78.50,122.35,50.03,164.51,119.15,110.63,204.76,132.36,3
71.57,21.59,8.44,90.16,0.00,83.56,26.50,22.41,150.41,64.11,3
34.02,64.07,7.02,89.59,93.48,33.22,75.60,73.32,237.40,65.41,3
43.69,22.84,37.92,124.20,108.66,107.72,95.61,197.19,419.21,126.54,3
38.26,35.34,1.78,34.37,65.95,68.71,40.53,7.70,116.72,59.72,3
34.80,147.31,0.00,64.70,68.52,78.90,140.95,149.33,231.46,210.95,3
105.83,128.72,64.70,46.76,38.90,61.83,141.10,143.52,264.66,150.36,3
41.53,58.32,1.92,56.85,24.26,51.54,39.08,23.82,120.74,37.69,3
72.86,158.05,13.58,104.59,141.31,68.54,130.84,43.63,320.02,23.32,3
46.89,31.39,65.52,76.87,44.02,97.37,5.12,65.52,154.05,128.22,3
70.91,110.87,26.74,38.45,83.27,35.12,87.01,40.96,78.08,92.73,3
73.58,96.81,62.96,12.95,28.92,44.14,71.69,22.37,124.28,56.31,3
21.07,106.66,70.51,103.97,101.35,88.09,174.77,52.45,227.85,45.83,3
37.48,47.93,28.48,27.38,47.49,19.42,81.13,17.46,123.42,73.15,3
108.87,59.98,41.13,122.72,86.73,95.55,133.34,21.67,287.09,152.47,3
31.81,41.03,29.98,11.46,42.54,7.15,31.88,28.13,50.09,69.98,3
96.83,57.87,125.30,67.85,108.32,38.79,74.55,93.01,224.86,75.74,3
10.85,20.53,9.50,19.25,14.49,32.41,2.86,5.86,39.06,0.00,3
78.47,39.97,21.47,60.26,24.30,71.20,95.93,0.00,181.98,37.03,3
106.18,67.21,10.61,63.29,130.20,107.83,127.02,74.95,189.07,86.95,3
27.18,15.58,0.23,16.12,18.42,6.99,3.77,11.60,59.99,26.83,3
35.15,19.07,0.00,86.16,18.50,103.94,157.11,0.00,168.65,95.20,3
44.22,34.08,26.33,13.45,43.42,22.09,11.00,25.51,93.05,42.89,3
74.33,68.58,61.24,45.05,0.00,129.41,118.19,13.46,284.91,113.56,3
40.09,81.52,0.00,38.92,23.29,28.15,71.40,20.77,114.91,45.91,3
162.21,99.58,94.72,126.36,63.85,70.40,149.12,0.00,143.05,60.25,3
100.23,74.33,58.93,130.29,152.92,74.76,138.85,10.62,141.42,78.88,3
94.35,85.28,56.74,51.51,36.71,108.51,59.35,8.53,296.54,154.87,3
135.25,144.21,2.04,131.75,78.70,119.63,65.58,47.05,226.02,118.95,3
35.53,26.22,55.94,105.99,25.35,55.06,109.95,13.89,274.09,74.22,3
73.03,85.41,10.77,3.58,27.77,60.49,14.98,48.37,108.79,52.97,3
45.38,47.84,0.00,12.07,48.30,0.00,78.97,76.36,199.90,89.44,3
9.79,10.81,2.34,2.11,2.95,21.48,9.39,8.62,45.70,20.46,3
